location,period,sex,total_prob,prob_cancer,prob_card,prob_resp,prob_diab
Afghanistan,2026,Male,32.5082,14.1802,13.2888,4.716,0.5248
Afghanistan,2026,Female,28.1621,11.4024,12.8111,3.4048,0.9514
Albania,2026,Both sexes,17.4832,7.5177,7.3599,2.0902,0.5346
Albania,2026,Male,21.0717,8.8649,8.5689,2.4435,1.0486
Albania,2026,Female,13.6381,5.9053,6.021,1.2101,0.3226
Algeria,2026,Both sexes,14.5417,5.9699,6.466,1.7239,0.5922
Algeria,2026,Male,15.2996,6.6554,6.753,1.592,0.4462
Algeria,2026,Female,13.5208,5.7387,5.7652,1.9198,0.1488
Angola,2026,Both sexes,16.9306,6.9658,7.151,2.041,0.6325
Angola,2026,Male,17.7966,7.5492,7.8564,1.6187,0.7557
Angola,2026,Female,16.4428,6.7252,6.9744,2.3043,0.3636
Antigua and Barbuda,2026,Both sexes,22.7777,9.7276,9.3469,3.0395,1.0922
Antigua and Barbuda,2026,Male,26.1008,11.5865,10.6142,2.7791,0.9213
Antigua and Barbuda,2026,Female,20.3244,9.0828,8.6742,2.0729,0.6419
Argentina,2026,Both sexes,16.058,6.8429,7.329,1.8503,0.4157
Argentina,2026,Male,20.5687,9.1353,8.8743,1.839,0.6866
Argentina,2026,Female,12.4573,5.1492,5.3067,1.4659,0.3627
Armenia,2026,Both sexes,22.4738,10.0506,10.0266,2.0666,0.6568
Armenia,2026,Male,31.8131,13.8414,13.6178,3.1309,0.956
Armenia,2026,Female,15.4415,6.6545,6.7587,1.3235,0.5666
Australia,2026,Both sexes,9.3318,4.0252,3.9647,1.1726,0.1568
Australia,2026,Male,11.2938,4.706,4.5803,1.6761,0.3648
Australia,2026,Female,7.4264,3.2075,3.1987,0.8176,0.1557
Austria,2026,Both sexes,11.3991,4.9563,5.01,1.4025,0.3277
Austria,2026,Male,14.6625,6.2325,6.5465,1.4883,0.3724
Austria,2026,Female,8.5937,3.871,3.7877,0.7833,0.1436
Azerbaijan,2026,Both sexes,22.2173,10.1772,9.5356,2.8392,0.2363
Azerbaijan,2026,Male,29.7603,13.1839,11.824,3.7926,0.6674
Azerbaijan,2026,Female,16.5193,7.3456,7.3567,1.4463,0.2488
Bahamas,2026,Both sexes,15.5291,6.8542,6.8738,1.6618,0.4162
Bahamas,2026,Male,19.1475,8.4411,7.9246,2.2269,0.5834
Bahamas,2026,Female,12.9121,5.1634,5.4359,2.1393,0.1559
Bahrain,2026,Both sexes,11.5942,4.8808,4.887,1.6492,0.152
Bahrain,2026,Male,11.1633,4.9459,5.0181,1.0148,0.1308
Bahrain,2026,Female,12.1808,5.2063,5.0787,1.4122,0.521
Bangladesh,2026,Both sexes,21.6515,9.8493,9.3537,2.2855,0.4188
Bangladesh,2026,Male,22.9775,9.9201,9.9916,2.641,0.5653
Bangladesh,2026,Female,21.1747,8.4017,8.8242,2.7005,0.642
Barbados,2026,Both sexes,16.5996,6.8767,6.7476,2.7925,0.2512
Barbados,2026,Male,20.0086,8.3966,8.2838,3.5143,0.3116
Barbados,2026,Female,13.2564,5.6558,5.2455,1.7842,0.3116
Belarus,2026,Both sexes,23.9305,10.5285,10.8008,2.1749,0.7203
Belarus,2026,Male,35.6095,15.1204,14.7365,5.1148,0.9828
Belarus,2026,Female,13.8145,5.9361,5.733,1.9704,0.2951
Belgium,2026,Both sexes,11.6133,5.2787,4.6919,1.4206,0.3039
Belgium,2026,Male,14.1372,6.5679,6.2523,1.2838,0.2588
Belgium,2026,Female,8.8147,3.6707,3.6095,1.2137,0.3233
Belize,2026,Both sexes,22.5553,10.1256,9.3214,2.9301,0.2914
Belize,2026,Male,25.7392,11.4746,11.1064,2.3851,1.1213
Belize,2026,Female,19.6252,7.7999,8.527,2.5993,0.339
Benin,2026,Both sexes,19.9017,8.6891,8.7012,1.7893,0.8458
Benin,2026,Male,20.3185,8.3543,9.0444,2.6071,0.2978
Benin,2026,Female,19.5182,8.5403,8.0299,2.5177,0.5113
Bhutan,2026,Both sexes,23.9285,10.9243,10.6515,2.2182,0.3581
Bhutan,2026,Male,22.1737,10.2291,9.9582,2.0161,0.4564
Bhutan,2026,Female,25.6091,11.1806,10.7712,3.5603,0.316
Bolivia (Plurinational State of),2026,Both sexes,17.4027,7.121,7.1852,2.798,0.5171
Bolivia (Plurinational State of),2026,Male,17.7936,7.6601,7.3426,2.3332,0.7513
Bolivia (Plurinational State of),2026,Female,17.6401,7.3917,7.3931,2.0767,0.4751
Bosnia and Herzegovina,2026,Both sexes,18.2045,7.5212,7.2255,3.1194,0.3087
Bosnia and Herzegovina,2026,Male,23.6247,10.1173,9.9151,2.4669,1.0939
Bosnia and Herzegovina,2026,Female,13.2364,5.9652,5.6287,1.5975,0.27
Botswana,2026,Both sexes,20.4161,8.3354,8.4312,3.0669,0.9773
Botswana,2026,Male,24.5941,10.7773,10.3545,2.2296,0.8088
Botswana,2026,Female,18.3992,7.939,7.5429,2.0557,0.8597
Brazil,2026,Both sexes,17.0001,7.4047,7.3673,1.7433,0.3543
Brazil,2026,Male,20.7128,8.8758,8.5697,2.8714,0.2791
Brazil,2026,Female,13.8115,6.1334,5.5733,1.355,0.6619
Brunei Darussalam,2026,Both sexes,16.6428,7.245,7.1983,1.8431,0.668
Brunei Darussalam,2026,Male,18.7038,7.6576,7.9162,2.7801,0.6022
Brunei Darussalam,2026,Female,15.2271,6.5545,6.2344,1.6299,0.5321
Bulgaria,2026,Both sexes,24.0482,10.579,9.5013,3.1213,0.6483
Bulgaria,2026,Male,33.2714,14.7043,14.6211,2.9186,0.61
Bulgaria,2026,Female,15.7589,6.8071,6.4679,1.7777,0.7801
Burkina Faso,2026,Both sexes,22.1402,9.3063,9.0877,3.1162,0.5994
Burkina Faso,2026,Male,23.1783,9.4026,9.3824,2.9737,0.9198
Burkina Faso,2026,Female,21.4491,9.1364,8.9276,3.3215,0.4054
Burundi,2026,Both sexes,23.352,10.1137,10.7164,2.1319,0.6944
Burundi,2026,Male,23.288,9.5944,10.3562,2.9041,0.7375
Burundi,2026,Female,23.097,10.2556,9.4633,2.6199,0.9591
Cabo Verde,2026,Both sexes,17.398,7.2561,7.188,2.5688,0.6543
Cabo Verde,2026,Male,19.3927,8.2333,7.9003,2.0332,0.9277
Cabo Verde,2026,Female,16.225,6.6513,6.963,2.0311,0.7593
Cambodia,2026,Both sexes,21.7705,8.8247,9.6952,2.6426,0.4895
Cambodia,2026,Male,24.2574,10.3014,9.7351,3.9624,0.31
Cambodia,2026,Female,19.3294,8.334,8.4331,2.399,0.671
Cameroon,2026,Both sexes,21.7742,9.7646,9.487,2.0538,0.677
Cameroon,2026,Male,22.6668,9.4712,10.0998,2.9404,0.2956
Cameroon,2026,Female,21.3128,9.4975,9.1238,1.9412,0.8107
Canada,2026,Both sexes,10.1782,4.5121,4.3711,1.0122,0.2772
Canada,2026,Male,11.6468,5.1349,4.944,1.1181,0.5255
Canada,2026,Female,8.411,3.6977,3.532,0.9335,0.1743
Central African Republic,2026,Both sexes,24.0586,10.5292,10.0356,2.7176,0.466
Central African Republic,2026,Male,24.5084,10.3808,10.4838,2.9066,0.4073
Central African Republic,2026,Female,22.8378,9.3762,9.3143,3.4777,0.9174
Chad,2026,Both sexes,24.5154,10.8349,9.9261,2.6998,0.8969
Chad,2026,Male,25.3288,10.6391,11.0227,2.8775,0.4298
Chad,2026,Female,24.02,10.4738,10.6518,2.1721,0.8254
Chile,2026,Both sexes,12.5589,5.3342,5.2381,1.564,0.4835
Chile,2026,Male,15.1936,6.4473,6.3957,2.1258,0.2925
Chile,2026,Female,10.3463,4.3335,4.2879,1.6278,0.134
China,2026,Both sexes,17.7197,7.1502,7.5351,2.0069,0.6843
China,2026,Male,20.5921,8.3682,8.6097,3.0919,0.2993
China,2026,Female,14.4019,5.8851,6.2074,2.0009,0.2493
Colombia,2026,Both sexes,16.0646,6.6609,6.3384,2.5202,0.5714
Colombia,2026,Male,18.8836,8.0464,7.9215,2.2872,0.3596
Colombia,2026,Female,13.5716,5.7912,5.9761,1.649,0.4138
Comoros,2026,Both sexes,23.4284,9.8898,9.3442,3.3139,0.7524
Comoros,2026,Male,25.2517,11.4808,10.4583,2.6748,0.9415
Comoros,2026,Female,21.936,8.9364,9.3206,3.2478,0.3022
Congo,2026,Both sexes,16.9758,7.4801,6.8971,1.7178,0.8158
Congo,2026,Male,15.9598,6.6545,7.1483,2.0682,0.4092
Congo,2026,Female,17.7022,8.0117,7.7943,1.63,0.4185
Costa Rica,2026,Both sexes,11.5412,4.7425,4.7402,1.7242,0.4924
Costa Rica,2026,Male,14.1434,6.0064,5.68,1.7331,0.7071
Costa Rica,2026,Female,9.6542,3.7969,4.1457,1.0775,0.4583
Croatia,2026,Both sexes,17.2669,7.5003,7.6025,1.5581,0.4112
Croatia,2026,Male,23.1056,9.6974,9.7513,2.9904,0.976
Croatia,2026,Female,10.9427,4.819,4.4831,1.4885,0.1838
Cuba,2026,Both sexes,16.531,6.8617,6.898,2.7598,0.3062
Cuba,2026,Male,19.4811,8.4626,8.4359,1.986,0.4125
Cuba,2026,Female,14.2169,6.2423,6.3134,1.2973,0.3633
Cyprus,2026,Both sexes,11.4178,4.5932,4.8645,1.5411,0.4756
Cyprus,2026,Male,15.517,6.386,6.7753,1.8838,0.6215
Cyprus,2026,Female,7.7504,3.3427,3.1713,1.031,0.1889
Czechia,2026,Both sexes,15.3406,6.6536,6.2398,1.5905,0.6746
Czechia,2026,Male,20.5223,8.6861,8.1237,3.2274,0.2547
Czechia,2026,Female,10.4107,4.3333,4.567,1.0932,0.3923
Côte d’Ivoire,2026,Both sexes,29.8245,13.0649,13.443,2.6966,0.6562
Côte d’Ivoire,2026,Male,29.1841,11.7022,12.486,4.0174,0.8098
Côte d’Ivoire,2026,Female,30.9341,13.4898,12.3571,3.7524,0.8904
Democratic People's Republic of Korea,2026,Both sexes,26.2214,10.834,11.5623,3.2404,0.7411
Democratic People's Republic of Korea,2026,Male,35.49,15.0429,14.3492,5.4788,0.4614
Democratic People's Republic of Korea,2026,Female,17.7528,7.7238,7.6994,2.0274,0.4956
Democratic Republic of the Congo,2026,Both sexes,20.001,8.1298,8.7633,1.9875,0.9697
Democratic Republic of the Congo,2026,Male,20.146,8.2881,8.8018,2.7494,0.3588
Democratic Republic of the Congo,2026,Female,19.8218,8.3869,8.3166,1.9782,0.9616
Denmark,2026,Both sexes,11.7781,5.0967,4.9535,1.3615,0.2078
Denmark,2026,Male,13.5088,5.9473,6.0316,1.2182,0.2967
Denmark,2026,Female,9.6774,4.0316,4.0155,1.1123,0.4868
Djibouti,2026,Both sexes,19.9313,8.1083,8.4797,2.7497,0.6763
Djibouti,2026,Male,21.7322,8.8597,9.6708,2.3987,0.9362
Djibouti,2026,Female,19.0542,7.8647,8.4427,1.8777,0.4878
Dominican Republic,2026,Both sexes,19.5391,8.2988,8.2907,2.1995,0.474
Dominican Republic,2026,Male,22.0539,9.6663,9.5972,2.011,1.0058
Dominican Republic,2026,Female,16.5195,7.191,7.0058,2.0728,0.6184
Ecuador,2026,Both sexes,13.2108,5.836,5.3759,1.2557,0.589
Ecuador,2026,Male,13.9533,6.0195,6.2638,1.4073,0.5622
Ecuador,2026,Female,12.4808,5.5655,5.0487,1.3812,0.6055
Egypt,2026,Both sexes,28.1506,11.434,12.6083,3.2456,1.0337
Egypt,2026,Male,32.7143,14.3419,14.1881,2.9283,0.7982
Egypt,2026,Female,24.0715,10.5936,10.1277,3.2036,0.5637
El Salvador,2026,Both sexes,14.3776,5.7951,5.9783,2.5351,0.1637
El Salvador,2026,Male,15.4846,6.2301,6.3774,2.0949,0.6535
El Salvador,2026,Female,13.5861,5.7138,5.6558,1.6114,0.2879
Equatorial Guinea,2026,Both sexes,22.7886,9.9119,9.084,3.2494,0.2985
Equatorial Guinea,2026,Male,22.9995,9.7233,10.372,2.2675,0.8424
Equatorial Guinea,2026,Female,22.0435,9.5588,9.1456,2.4465,0.7478
Eritrea,2026,Both sexes,24.5743,10.6649,10.2668,2.8703,0.8329
Eritrea,2026,Male,25.7608,10.9607,11.2738,2.7143,0.6395
Eritrea,2026,Female,23.7533,9.4007,9.8831,3.5997,0.3597
Estonia,2026,Both sexes,17.4113,7.5694,7.7036,1.5601,0.6841
Estonia,2026,Male,25.4935,10.8085,11.3648,2.8915,0.6477
Estonia,2026,Female,10.4741,4.4125,4.404,1.3892,0.3344
Eswatini,2026,Both sexes,27.3903,12.0755,11.2108,2.9959,1.1262
Eswatini,2026,Male,30.396,12.526,13.3079,4.0136,0.6465
Eswatini,2026,Female,25.7123,11.0425,11.4522,2.3403,0.4017
Ethiopia,2026,Both sexes,18.4721,8.0255,7.4964,2.5725,0.4197
Ethiopia,2026,Male,19.344,7.9685,8.4075,2.3105,0.4044
Ethiopia,2026,Female,18.2311,7.5313,8.2262,2.4472,0.1955
Fiji,2026,Both sexes,31.5371,12.9022,12.8787,4.8634,0.6466
Fiji,2026,Male,38.0002,16.8951,16.8306,3.4,0.8806
Fiji,2026,Female,24.6811,11.0518,10.4786,2.6587,0.7196
Finland,2026,Both sexes,10.5494,4.5934,4.2032,1.4529,0.2038
Finland,2026,Male,13.7382,5.8254,5.7505,1.8097,0.1952
Finland,2026,Female,7.1745,3.1454,3.062,0.9287,0.3176
France,2026,Both sexes,10.9014,4.4636,4.8219,1.0342,0.4722
France,2026,Male,14.3907,5.9261,6.1469,1.8528,0.407
France,2026,Female,7.2837,3.3012,2.9998,0.7792,0.2678
Gabon,2026,Both sexes,14.4523,6.2533,6.5368,1.6472,0.2224
Gabon,2026,Male,15.024,6.0421,6.6585,1.8073,0.6494
Gabon,2026,Female,14.291,5.8244,5.8724,2.3608,0.1519
Gambia,2026,Both sexes,21.0147,9.1849,9.0098,2.4075,0.3303
Gambia,2026,Male,22.4867,9.8486,9.5401,2.2965,0.5714
Gambia,2026,Female,19.5862,8.4745,7.97,2.4941,0.4583
Georgia,2026,Both sexes,25.1215,11.1631,11.2108,2.3324,0.6474
Georgia,2026,Male,36.372,14.833,14.8368,4.6432,1.2212
Georgia,2026,Female,16.0809,6.5399,7.1624,1.9259,0.8291
Germany,2026,Both sexes,12.2397,5.5956,5.4961,1.1572,0.148
Germany,2026,Male,15.5612,6.898,6.6367,1.8496,0.3958
Germany,2026,Female,9.2223,4.0246,4.0717,0.7987,0.2353
Ghana,2026,Both sexes,21.1284,8.9729,9.5397,2.6318,0.3994
Ghana,2026,Male,18.7761,7.5177,7.5725,2.7048,0.8752
Ghana,2026,Female,23.6041,9.9776,10.0446,2.6639,0.9916
Greece,2026,Both sexes,12.6247,5.6679,5.6157,1.1627,0.3125
Greece,2026,Male,17.8162,7.7881,7.6452,1.9277,0.59
Greece,2026,Female,7.7929,3.409,3.2052,1.0207,0.253
Grenada,2026,Both sexes,22.2454,9.477,8.968,2.9324,0.9083
Grenada,2026,Male,26.658,11.737,10.9207,3.4594,0.2852
Grenada,2026,Female,17.7933,7.8688,7.0133,2.149,0.6768
Guatemala,2026,Both sexes,15.2725,6.412,6.64,1.8428,0.3966
Guatemala,2026,Male,15.4608,6.0917,6.683,2.0687,0.32
Guatemala,2026,Female,15.2865,6.5954,6.6827,1.8524,0.3585
Guinea,2026,Both sexes,23.0283,9.5051,9.425,3.4364,0.7832
Guinea,2026,Male,21.9255,9.6333,9.6916,2.5488,0.4589
Guinea,2026,Female,23.7378,9.3306,10.3681,3.0922,0.4786
Guinea-Bissau,2026,Both sexes,20.2281,8.7945,8.7617,2.6843,0.2128
Guinea-Bissau,2026,Male,20.4812,8.7739,8.8485,2.1844,0.7336
Guinea-Bissau,2026,Female,20.0688,8.4968,8.8352,2.8256,0.2787
Guyana,2026,Both sexes,31.459,13.4794,12.877,3.6919,1.1934
Guyana,2026,Male,33.8748,13.9124,13.8872,4.0057,1.2107
Guyana,2026,Female,29.7485,13.1441,11.8836,3.0723,1.2742
Haiti,2026,Both sexes,26.6873,11.3566,12.4214,2.3985,0.9873
Haiti,2026,Male,28.9592,11.5631,11.8302,4.0672,0.9178
Haiti,2026,Female,25.7748,10.927,10.475,3.0971,1.122
Honduras,2026,Both sexes,14.6877,6.055,6.0652,1.8467,0.4526
Honduras,2026,Male,16.5589,7.1321,7.0986,1.8349,0.2772
Honduras,2026,Female,12.3646,5.1316,5.1955,1.3873,0.5558
Hungary,2026,Both sexes,23.7208,9.5549,9.733,3.2318,0.983
Hungary,2026,Male,32.2338,14.0572,13.1206,4.255,0.4112
Hungary,2026,Female,16.0213,7.0967,6.7119,1.695,0.4968
Iceland,2026,Both sexes,9.3072,3.9106,4.0729,1.0688,0.1582
Iceland,2026,Male,10.1609,4.2152,4.5939,1.0525,0.4026
Iceland,2026,Female,8.39,3.6801,3.7073,0.7663,0.223
India,2026,Both sexes,24.423,10.6433,10.4914,2.5516,0.417
India,2026,Male,27.3731,11.2391,12.0696,3.6927,0.6644
India,2026,Female,20.2938,8.3263,8.0789,3.1922,0.4083
Indonesia,2026,Both sexes,27.3252,12.0988,11.7586,2.4127,1.0916
Indonesia,2026,Male,30.8913,12.7556,13.3661,3.7704,1.0796
Indonesia,2026,Female,22.9829,9.797,9.8542,2.2044,1.0303
Iran (Islamic Republic of),2026,Both sexes,15.1478,6.5879,6.4329,1.5681,0.5525
Iran (Islamic Republic of),2026,Male,16.1176,7.1881,6.5855,2.2762,0.1758
Iran (Islamic Republic of),2026,Female,14.1214,6.1794,6.1428,1.3092,0.5334
Iraq,2026,Both sexes,21.5826,8.8623,8.6428,2.9202,1.0477
Iraq,2026,Male,25.0805,10.8881,11.2892,2.2682,0.6668
Iraq,2026,Female,18.301,7.5325,7.8989,3.1103,0.2369
Ireland,2026,Both sexes,10.4731,4.5444,4.3347,1.3299,0.3098
Ireland,2026,Male,12.0231,4.8396,5.1868,1.8018,0.2658
Ireland,2026,Female,9.0435,3.9867,3.5735,1.1411,0.2318
Israel,2026,Both sexes,9.8548,4.0722,4.1756,1.4088,0.1696
Israel,2026,Male,11.8826,4.8773,4.9686,1.9126,0.2114
Israel,2026,Female,7.6503,3.4357,3.1174,0.7398,0.3563
Italy,2026,Both sexes,9.7687,3.921,4.0893,1.3875,0.2684
Italy,2026,Male,12.3448,5.3689,5.5688,1.1051,0.3698
Italy,2026,Female,7.4468,3.1097,3.2743,0.8791,0.1263
Jamaica,2026,Both sexes,14.9623,6.6355,6.3467,1.376,0.6231
Jamaica,2026,Male,16.4775,6.863,6.791,2.6212,0.183
Jamaica,2026,Female,13.9455,6.1874,5.837,1.2523,0.3965
Japan,2026,Both sexes,8.7077,3.6582,3.6935,0.8779,0.3422
Japan,2026,Male,11.574,5.0598,4.8957,1.0208,0.5027
Japan,2026,Female,5.8814,2.5249,2.5735,0.6476,0.0723
Jordan,2026,Both sexes,19.8559,8.1493,8.11,2.9942,0.2062
Jordan,2026,Male,23.4007,10.3212,10.2734,2.4063,0.3283
Jordan,2026,Female,16.1581,6.6802,6.8732,2.1279,0.2289
Kazakhstan,2026,Both sexes,27.601,11.2698,11.5494,3.8951,0.7997
Kazakhstan,2026,Male,37.5982,16.287,15.5686,4.5785,0.9337
Kazakhstan,2026,Female,19.102,8.3886,8.3531,1.7796,0.4762
Kenya,2026,Both sexes,13.9698,5.8651,5.733,2.1159,0.2185
Kenya,2026,Male,14.1145,6.3078,5.6662,1.8372,0.3894
Kenya,2026,Female,13.1299,5.4772,5.9435,1.5656,0.4331
Kiribati,2026,Both sexes,28.9366,12.3319,12.4317,3.4288,0.6976
Kiribati,2026,Male,35.2197,15.0222,15.3132,3.209,1.2931
Kiribati,2026,Female,23.2215,9.8221,10.1689,2.8043,0.5017
Kuwait,2026,Both sexes,17.9189,7.5649,7.5387,2.4757,0.1972
Kuwait,2026,Male,19.7895,8.2173,7.8828,2.4962,0.8224
Kuwait,2026,Female,15.0397,6.2379,6.0961,2.251,0.5038
Kyrgyzstan,2026,Both sexes,25.2875,10.6175,10.7509,3.5976,0.6707
Kyrgyzstan,2026,Male,34.1286,14.9591,13.6646,5.2673,0.3936
Kyrgyzstan,2026,Female,17.7277,7.416,7.5307,2.2396,0.3108
Lao People's Democratic Republic,2026,Both sexes,27.3565,12.4742,12.1499,2.4592,0.7714
Lao People's Democratic Republic,2026,Male,29.6692,12.5432,13.1762,3.6713,0.3149
Lao People's Democratic Republic,2026,Female,25.6548,11.4647,10.4031,2.8918,1.1623
Latvia,2026,Both sexes,22.3374,9.5763,8.9581,3.6604,0.2969
Latvia,2026,Male,33.1044,13.3919,13.008,4.88,1.164
Latvia,2026,Female,13.3895,5.7467,5.8247,1.8172,0.2296
Lebanon,2026,Both sexes,18.3436,7.6075,7.4656,2.9891,0.2526
Lebanon,2026,Male,20.9839,9.2545,9.3251,1.8768,0.4782
Lebanon,2026,Female,15.7221,6.2503,6.6287,2.1382,0.6144
Lesotho,2026,Both sexes,27.1746,11.7888,11.1163,3.5777,0.9023
Lesotho,2026,Male,28.8569,12.6384,12.8237,2.6579,1.1876
Lesotho,2026,Female,25.8637,11.5643,10.7208,2.406,0.9972
Liberia,2026,Both sexes,18.4086,7.8382,7.4896,2.0358,0.4485
Liberia,2026,Male,17.9323,7.9979,7.1158,2.3442,0.4038
Liberia,2026,Female,17.9972,7.4009,7.8157,2.19,0.6927
Libya,2026,Both sexes,20.3682,8.8322,8.5746,2.654,0.4834
Libya,2026,Male,25.1501,9.9317,10.7752,3.9257,0.4125
Libya,2026,Female,15.9762,7.1571,6.7153,2.308,0.1998
Lithuania,2026,Both sexes,21.1204,8.9405,9.511,1.8845,0.7325
Lithuania,2026,Male,31.303,13.4576,13.9908,2.8137,1.4037
Lithuania,2026,Female,12.3558,4.9899,5.8227,1.736,0.1674
Luxembourg,2026,Both sexes,10.0977,4.428,4.1168,1.38,0.278
Luxembourg,2026,Male,12.5213,5.2436,5.1303,2.0458,0.224
Luxembourg,2026,Female,7.9437,3.3336,3.1994,1.2052,0.2018
Madagascar,2026,Both sexes,23.7358,9.3995,9.3887,3.7055,0.872
Madagascar,2026,Male,25.2615,10.8338,10.5359,2.8698,0.7341
Madagascar,2026,Female,21.6146,9.1799,8.7617,3.3033,0.5308
Malawi,2026,Both sexes,16.7154,6.7527,7.379,2.4272,0.2628
Malawi,2026,Male,19.5279,8.1166,8.0649,2.4641,0.5052
Malawi,2026,Female,14.8776,6.4119,6.7282,1.5848,0.2307
Malaysia,2026,Both sexes,17.5181,7.5291,7.629,2.1847,0.378
Malaysia,2026,Male,20.769,8.0637,8.6638,3.1255,0.4367
Malaysia,2026,Female,14.4296,6.2938,5.752,1.8301,0.4799
Maldives,2026,Both sexes,13.6906,6.1677,5.4953,1.6949,0.4984
Maldives,2026,Male,16.5359,7.2622,7.3176,1.475,0.5931
Maldives,2026,Female,10.5703,4.2648,4.3351,1.5238,0.4912
Mali,2026,Both sexes,24.764,10.8116,10.3833,3.3667,0.7467
Mali,2026,Male,22.6627,9.9466,9.7418,2.9567,0.8159
Mali,2026,Female,26.8529,11.6944,11.1475,3.3744,0.7058
Malta,2026,Both sexes,11.1226,4.9511,4.5767,1.0772,0.4043
Malta,2026,Male,14.0422,6.0566,6.2497,1.2436,0.4295
Malta,2026,Female,8.2954,3.5121,3.6563,1.0342,0.1286
Mauritania,2026,Both sexes,18.1343,7.5312,7.6175,2.3369,0.8789
Mauritania,2026,Male,18.4989,7.8603,8.2012,2.2898,0.4871
Mauritania,2026,Female,18.3911,7.3409,7.5726,2.9797,0.5854
Mauritius,2026,Both sexes,23.4302,9.4088,10.3322,2.6099,1.0322
Mauritius,2026,Male,28.5313,12.2991,11.6213,3.9994,0.4246
Mauritius,2026,Female,18.4282,7.2508,7.8693,1.9952,0.8539
Mexico,2026,Both sexes,16.0969,6.5421,6.6287,2.5492,0.3114
Mexico,2026,Male,17.9512,7.8709,7.5145,1.7449,0.7651
Mexico,2026,Female,14.5036,5.8073,5.9155,2.34,0.2854
Micronesia (Federated States of),2026,Both sexes,26.6666,12.1268,11.9931,2.3709,0.4677
Micronesia (Federated States of),2026,Male,29.86,13.3269,12.0668,3.7353,0.6319
Micronesia (Federated States of),2026,Female,23.8865,9.6833,10.1078,3.2912,0.6146
Mongolia,2026,Both sexes,31.5665,13.2475,13.6299,3.5096,0.3952
Mongolia,2026,Male,39.4215,16.4904,16.6589,5.2528,1.3721
Mongolia,2026,Female,22.5069,9.6066,9.3051,3.1501,0.7529
Montenegro,2026,Both sexes,21.1174,8.8022,9.4435,2.6144,0.3855
Montenegro,2026,Male,27.598,12.0711,11.5843,2.3996,1.252
Montenegro,2026,Female,15.058,6.5455,6.5471,1.9128,0.2705
Morocco,2026,Both sexes,12.7099,5.3684,5.1224,1.8914,0.3264
Morocco,2026,Male,13.6208,5.8049,5.8341,1.4066,0.5504
Morocco,2026,Female,11.7686,4.9844,4.9491,1.5561,0.2036
Mozambique,2026,Both sexes,18.9004,8.4328,7.691,2.3439,0.4289
Mozambique,2026,Male,19.98,8.9506,8.7754,2.0782,0.5232
Mozambique,2026,Female,17.8841,7.6197,7.902,1.9681,0.4178
Myanmar,2026,Both sexes,25.1654,10.7433,10.71,2.8439,0.4463
Myanmar,2026,Male,28.2047,12.1073,12.1474,2.8072,0.95
Myanmar,2026,Female,22.1003,9.2269,9.2651,2.7813,0.5169
Namibia,2026,Both sexes,21.6345,9.3842,9.7264,2.7254,0.2732
Namibia,2026,Male,25.1808,10.8591,10.2517,3.8308,0.2911
Namibia,2026,Female,19.4387,7.7658,8.528,2.6746,0.2795
Nepal,2026,Both sexes,22.2511,9.6327,9.5952,3.0108,0.3074
Nepal,2026,Male,24.9556,10.115,11.4673,3.2415,0.6537
Nepal,2026,Female,19.7391,8.318,8.0909,2.4609,0.7335
Netherlands,2026,Both sexes,11.4554,5.0964,5.1729,1.1553,0.1517
Netherlands,2026,Male,12.8608,5.6254,5.9062,1.3179,0.3241
Netherlands,2026,Female,10.0701,4.4522,4.043,1.0249,0.4661
New Zealand,2026,Both sexes,10.3036,4.2571,4.3328,1.46,0.1716
New Zealand,2026,Male,11.9122,4.9481,5.0158,1.7659,0.1467
New Zealand,2026,Female,8.9071,3.7627,4.0053,0.9887,0.1444
Nicaragua,2026,Both sexes,14.7243,6.2333,6.1375,1.9273,0.419
Nicaragua,2026,Male,15.3851,6.8413,6.3914,1.8777,0.2678
Nicaragua,2026,Female,14.1202,5.7192,5.7336,1.9199,0.5824
Niger,2026,Both sexes,20.5555,8.3843,8.8757,2.1419,0.9692
Niger,2026,Male,20.8388,9.0337,8.6823,2.0426,0.5751
Niger,2026,Female,20.3424,8.3542,9.0862,2.4999,0.3226
Nigeria,2026,Both sexes,23.0364,9.5232,9.1803,2.8513,1.116
Nigeria,2026,Male,21.8557,9.4177,9.2699,2.1158,0.7327
Nigeria,2026,Female,24.0087,10.094,10.5221,2.9443,0.9261
Norway,2026,Both sexes,9.3446,3.8286,4.2838,0.8639,0.4569
Norway,2026,Male,10.9682,4.5004,4.4691,1.3686,0.5042
Norway,2026,Female,7.8834,3.5378,3.3244,0.8402,0.1813
Oman,2026,Both sexes,18.4432,7.6058,7.4633,2.5391,0.6425
Oman,2026,Male,19.7992,8.4183,8.1078,2.9087,0.4271
Oman,2026,Female,15.9467,6.5659,6.6402,2.4036,0.4259
Pakistan,2026,Both sexes,25.3139,10.5711,10.9133,3.1445,0.8411
Pakistan,2026,Male,27.2858,11.2387,11.6292,3.7917,0.6361
Pakistan,2026,Female,22.9307,9.6965,10.2224,2.1593,0.7791
Panama,2026,Both sexes,13.4804,5.4845,5.474,1.88,0.6025
Panama,2026,Male,15.6565,6.6799,6.669,2.1469,0.2259
Panama,2026,Female,10.8667,4.8114,4.8621,0.9807,0.3755
Papua New Guinea,2026,Both sexes,30.6424,12.0896,12.8788,4.1665,1.3352
