location,period,sex,inc_resp,inc_HIV,inc_ETS,inc_hep,inc_tub,total_inc
Gabon,2025,Both sexes,13.4792,0.7766,3.2484,1.3419,0.7195,26.9487
Gabon,2025,Male,10.1274,0.5281,4.2255,1.2477,0.6795,28.637
Gabon,2025,Female,11.1285,0.7473,4.214,1.1836,0.7136,23.161
Gambia,2025,Both sexes,9.4948,0.3175,1.0071,1.2519,0.6316,20.1592
Gambia,2025,Male,14.7205,0.4253,2.9707,0.6431,0.1635,28.9275
Gambia,2025,Female,12.728,0.3247,4.0445,1.4692,0.5241,25.3365
Georgia,2025,Both sexes,13.7635,0.4994,2.4245,1.8232,0.8754,26.9718
Georgia,2025,Male,6.6404,0.1234,1.4499,0.7871,0.975,21.554
Georgia,2025,Female,10.5852,0.4359,5.4436,1.0703,0.3837,23.4549
Germany,2025,Both sexes,7.6473,0.1289,2.6092,0.2805,0.1621,12.1061
Germany,2025,Male,3.0761,0.0903,2.9596,0.1809,0.163,10.2776
Germany,2025,Female,4.9429,0.0156,2.4075,0.1259,0.1337,11.0527
Ghana,2025,Both sexes,9.4563,14.2561,5.6255,1.9059,1.0811,71.2974
Ghana,2025,Male,24.082,10.9667,9.6749,2.9976,2.6363,75.8755
Ghana,2025,Female,9.8704,8.8378,5.2222,4.9086,4.0846,69.7372
Greece,2025,Both sexes,4.478,0.0312,2.4633,0.1049,0.0541,10.8061
Greece,2025,Male,3.2691,0.088,2.4676,0.1914,0.0352,8.3762
Greece,2025,Female,4.7872,0.1147,1.0542,0.149,0.1905,9.8553
Guatemala,2025,Both sexes,14.5415,0.9914,5.0383,0.6199,0.2908,37.228
Guatemala,2025,Male,8.4023,0.3863,5.7826,1.6414,0.7516,24.5608
Guatemala,2025,Female,6.8596,0.9186,5.1394,0.5782,0.8841,32.4431
Guinea,2025,Both sexes,12.6282,2.1322,8.9114,3.6152,0.9272,69.6981
Guinea,2025,Male,13.4205,14.8994,9.1058,3.9203,1.4581,80.1228
Guinea,2025,Female,9.3393,4.8766,5.2401,1.9382,1.3674,50.91
Guinea-Bissau,2025,Both sexes,10.7476,0.3953,5.1017,0.6127,0.5182,25.0602
Guinea-Bissau,2025,Male,5.1366,0.5335,1.2792,1.9621,0.8115,26.2721
Guinea-Bissau,2025,Female,9.9011,0.1779,3.9622,1.5899,0.2716,30.8872
Guyana,2025,Both sexes,10.6821,0.8328,4.8412,1.6651,0.8914,24.5139
Guyana,2025,Male,14.3768,0.465,3.8438,1.6441,0.7274,32.4252
Guyana,2025,Female,14.9552,0.1123,2.7757,0.7777,0.3361,25.1287
Haiti,2025,Both sexes,11.783,10.9277,3.7628,3.9664,3.6204,55.3875
Haiti,2025,Male,12.2637,4.5397,8.6597,4.0487,4.4442,54.6716
Haiti,2025,Female,22.4864,14.5084,8.2325,4.6346,4.1383,90.0622
Honduras,2025,Both sexes,13.9467,0.1105,5.8295,1.105,0.8184,30.2794
Honduras,2025,Male,6.272,0.4563,2.3573,0.7958,0.2109,29.456
Honduras,2025,Female,13.0576,0.1083,2.5625,0.5965,0.6301,28.2957
Hungary,2025,Both sexes,3.5255,0.0463,1.7208,0.3437,0.0418,10.2383
Hungary,2025,Male,3.0531,0.0446,2.9344,0.2287,0.1278,7.8585
Hungary,2025,Female,3.4493,0.0787,0.6853,0.0656,0.1044,9.3387
Iceland,2025,Both sexes,4.392,0.0292,2.219,0.4968,0.0912,11.9473
Iceland,2025,Male,5.7474,0.1448,2.5788,0.2586,0.1527,10.6531
Iceland,2025,Female,2.7688,0.0817,1.1977,0.1225,0.0967,6.1308
India,2025,Both sexes,10.2272,10.7858,7.1062,3.1246,1.1587,49.0658
India,2025,Male,10.3761,9.1678,11.8651,1.385,1.7858,55.6075
India,2025,Female,22.7808,2.0118,10.883,3.0971,2.3372,92.2332
Indonesia,2025,Both sexes,13.2646,5.1596,5.7522,4.5392,3.7571,57.0625
Indonesia,2025,Male,19.3853,12.1825,5.314,3.4722,2.5703,95.4218
Indonesia,2025,Female,21.3015,5.3296,8.7886,4.5288,2.3097,61.1797
Iran (Islamic Republic of),2025,Both sexes,5.6662,0.5644,2.7299,1.4428,0.9559,21.7044
Iran (Islamic Republic of),2025,Male,9.8561,0.5196,4.2729,0.4759,0.3282,32.5418
Iran (Islamic Republic of),2025,Female,14.1898,0.7029,1.0672,0.6479,0.7146,31.6385
Ireland,2025,Both sexes,6.5864,0.1276,1.2304,0.469,0.1195,11.3749
Ireland,2025,Male,6.1792,0.0935,0.8069,0.4834,0.0421,12.5708
Ireland,2025,Female,3.5293,0.1239,2.0465,0.4272,0.1128,8.1561
Israel,2025,Both sexes,4.262,0.1391,0.5906,0.4353,0.0615,8.0015
Israel,2025,Male,7.0924,0.0295,1.9505,0.4496,0.1052,12.521
Israel,2025,Female,6.4794,0.1227,2.3412,0.4664,0.1004,11.5123
Italy,2025,Both sexes,3.0388,0.0167,1.1161,0.1144,0.1204,6.3085
Italy,2025,Male,3.1097,0.0155,0.59,0.4242,0.1265,6.8513
Italy,2025,Female,4.1485,0.1352,0.6755,0.4911,0.1309,7.0886
Jamaica,2025,Both sexes,6.8346,0.7112,4.8169,1.0299,0.8755,26.8784
Jamaica,2025,Male,6.5073,0.351,1.4675,0.6585,0.3149,23.763
Jamaica,2025,Female,14.1763,0.1703,3.1371,1.2051,0.9088,36.1672
Japan,2025,Both sexes,7.9862,0.1155,2.927,0.4042,0.1934,13.3837
Japan,2025,Male,6.2436,0.0212,1.5048,0.341,0.0831,11.5158
Japan,2025,Female,3.6403,0.0908,2.8338,0.0657,0.1585,11.6804
Jordan,2025,Both sexes,12.2273,0.9676,5.6536,1.5958,0.5684,26.7455
Jordan,2025,Male,7.0427,0.5907,4.8268,1.8226,0.8107,21.7871
Jordan,2025,Female,6.9527,0.6397,2.6609,0.3156,0.2802,20.5811
Kazakhstan,2025,Both sexes,6.1322,0.8584,2.2925,0.784,0.9639,16.9917
Kazakhstan,2025,Male,8.7909,0.1086,2.4192,0.5028,0.1925,23.7995
Kazakhstan,2025,Female,5.7749,0.6339,1.9467,0.9141,0.8758,20.3477
Kenya,2025,Both sexes,15.2137,13.8197,7.4814,2.5953,3.8768,73.8622
Kenya,2025,Male,9.244,2.2527,8.8678,2.9478,4.0569,52.6796
Kenya,2025,Female,23.5766,6.4371,8.3677,3.0028,4.9172,82.7325
Kuwait,2025,Both sexes,6.9865,0.1376,1.1359,0.3976,0.0678,10.8804
Kuwait,2025,Male,3.2525,0.1422,0.5483,0.4844,0.0469,8.2403
Kuwait,2025,Female,6.9166,0.0486,1.3768,0.1475,0.1254,10.5345
Kyrgyzstan,2025,Both sexes,8.481,0.6917,1.0782,0.4094,0.1897,29.6596
Kyrgyzstan,2025,Male,9.1899,0.8333,5.4409,0.7162,0.6169,34.9096
Kyrgyzstan,2025,Female,12.6836,0.3599,3.045,1.1908,0.2214,33.1301
Lao People's Democratic Republic,2025,Both sexes,5.2598,0.2375,4.1343,0.4252,0.2707,24.6826
Lao People's Democratic Republic,2025,Male,8.3785,0.1701,1.9585,1.8492,0.1174,21.4095
Lao People's Democratic Republic,2025,Female,11.5343,0.446,4.3632,1.3008,0.3011,31.8202
Latvia,2025,Both sexes,7.0833,0.0789,2.5563,0.2327,0.1972,12.1465
Latvia,2025,Male,6.6229,0.1452,1.7858,0.2632,0.156,11.0699
Latvia,2025,Female,7.2817,0.145,1.3114,0.4094,0.0579,12.7309
Lebanon,2025,Both sexes,10.4557,0.2619,2.737,1.8833,0.2315,34.0431
Lebanon,2025,Male,11.324,0.6337,1.6037,0.8542,0.6067,26.3715
Lebanon,2025,Female,6.8718,0.8206,5.8608,0.6651,0.2682,32.7782
Lesotho,2025,Both sexes,15.7339,11.4687,5.5344,1.0795,2.9355,61.2102
Lesotho,2025,Male,24.2622,6.4779,6.7812,4.8756,3.6257,82.0767
Lesotho,2025,Female,20.2259,8.8778,11.7715,3.7555,4.5276,88.4257
Liberia,2025,Both sexes,19.8894,11.2916,5.6137,2.2139,4.0234,90.2445
Liberia,2025,Male,13.044,8.8788,5.2442,4.2679,0.9973,66.0595
Liberia,2025,Female,22.1006,9.4382,4.6822,3.1681,1.7712,81.7052
Libya,2025,Both sexes,8.2347,0.4164,1.3166,1.9761,0.1284,21.32
Libya,2025,Male,11.625,0.4341,4.2301,0.9056,0.7064,32.3768
Libya,2025,Female,12.2924,0.7215,1.5698,1.4167,0.352,29.3299
Lithuania,2025,Both sexes,2.1728,0.0681,1.5839,0.2602,0.1469,8.9612
Lithuania,2025,Male,3.8531,0.0541,0.6514,0.3591,0.1222,7.8269
Lithuania,2025,Female,4.0966,0.1087,1.8434,0.2612,0.112,9.0466
Luxembourg,2025,Both sexes,5.8181,0.1024,1.2224,0.1133,0.0482,10.5691
Luxembourg,2025,Male,5.8363,0.1322,1.5237,0.1263,0.1562,11.9296
Luxembourg,2025,Female,6.9949,0.1333,2.0171,0.4373,0.0228,13.2161
Madagascar,2025,Both sexes,6.0724,0.1833,4.563,0.4183,0.5467,18.3414
Madagascar,2025,Male,9.7271,0.3796,5.352,0.5897,0.4172,30.7383
Madagascar,2025,Female,12.7417,0.1274,4.3648,1.6879,0.939,32.2987
Malawi,2025,Both sexes,22.897,5.4714,8.2773,1.3092,1.6604,92.8345
Malawi,2025,Male,9.6018,5.4126,10.8767,2.3887,3.0285,52.063
Malawi,2025,Female,15.3675,7.4248,11.7261,2.1846,3.323,84.6079
Malaysia,2025,Both sexes,9.2006,0.155,3.4467,1.6827,0.1889,33.2764
Malaysia,2025,Male,5.6959,0.2383,4.822,1.5308,0.6085,31.6815
Malaysia,2025,Female,9.6823,0.8995,4.8335,1.6803,0.8319,31.1737
Maldives,2025,Both sexes,11.4272,0.5122,5.3234,1.8742,0.1214,28.3822
Maldives,2025,Male,5.5155,0.9629,2.3858,1.7847,0.4499,18.1003
Maldives,2025,Female,6.191,0.1724,1.7825,0.7248,0.5397,28.939
Mali,2025,Both sexes,19.9255,14.8096,6.9736,3.0727,2.8482,65.217
Mali,2025,Male,17.1704,8.2484,3.079,1.0069,0.9395,55.7627
Mali,2025,Female,9.7265,10.8686,4.8442,4.5789,4.6787,53.1461
Malta,2025,Both sexes,7.8554,0.1415,1.1797,0.2794,0.0516,14.196
Malta,2025,Male,6.8373,0.1344,2.6282,0.245,0.1566,12.4116
Malta,2025,Female,2.5855,0.0156,2.3831,0.2414,0.1992,8.9506
Mauritania,2025,Both sexes,5.9725,0.8701,3.3999,1.7062,0.8354,21.6805
Mauritania,2025,Male,14.1599,0.3681,5.749,0.5578,0.1738,28.5341
Mauritania,2025,Female,9.3162,0.8455,3.3671,1.7098,0.7567,28.2526
Mauritius,2025,Both sexes,7.0943,0.954,1.3039,1.8271,0.374,20.9994
Mauritius,2025,Male,10.0015,0.4801,1.8592,0.9088,0.2736,26.106
Mauritius,2025,Female,7.0389,0.2684,3.4451,1.6565,0.6121,29.5301
Mexico,2025,Both sexes,13.9321,0.6729,4.4467,1.4349,0.5045,38.9611
Mexico,2025,Male,11.8934,0.1627,5.2993,1.6223,0.3207,25.5372
Mexico,2025,Female,12.6803,0.1114,2.0862,0.4107,0.8022,22.7586
Mongolia,2025,Both sexes,12.5587,0.8323,1.0224,1.1521,0.7344,22.9744
Mongolia,2025,Male,6.554,0.6848,1.4206,0.6083,0.5282,24.07
Mongolia,2025,Female,11.5357,0.2313,1.9261,0.6476,0.3148,22.6446
Montenegro,2025,Both sexes,7.2655,0.4556,4.2689,1.0447,0.7984,30.9641
Montenegro,2025,Male,12.1927,0.2139,1.2442,1.7925,0.1718,33.759
Montenegro,2025,Female,6.4834,0.1199,4.1417,1.29,0.9882,19.1463
Morocco,2025,Both sexes,13.8693,0.4698,2.8579,0.8046,0.2372,30.197
Morocco,2025,Male,6.3808,0.2191,1.5706,0.7089,0.376,25.0019
Morocco,2025,Female,14.6158,0.6206,5.938,0.9332,0.5119,32.5808
Mozambique,2025,Both sexes,13.5178,3.5604,4.2885,4.7803,4.9406,56.0679
Mozambique,2025,Male,8.7635,3.1048,6.8117,1.7453,2.1375,70.3308
Mozambique,2025,Female,10.1946,7.3912,5.4453,2.4076,0.9244,60.7737
Myanmar,2025,Both sexes,15.2782,14.7656,5.9595,4.5057,4.2944,81.9697
Myanmar,2025,Male,24.185,12.0615,8.9364,4.4263,0.8404,108.4904
Myanmar,2025,Female,15.8681,14.8496,9.9264,4.8483,4.0084,84.191
Namibia,2025,Both sexes,13.7488,0.7359,4.8025,1.1894,0.9318,38.2301
Namibia,2025,Male,13.2504,0.8595,4.365,0.8178,0.1321,31.0301
Namibia,2025,Female,14.3566,0.6275,2.4907,0.5535,0.8466,31.4625
Nepal,2025,Both sexes,22.2208,12.4031,8.8057,2.4641,1.8683,75.3927
Nepal,2025,Male,8.1454,12.6705,3.7869,3.523,2.7683,82.6066
Nepal,2025,Female,16.9537,13.974,3.2845,4.0936,0.7342,97.2243
Netherlands,2025,Both sexes,2.2289,0.0702,0.6577,0.4051,0.1153,6.7941
Netherlands,2025,Male,2.1742,0.0157,2.0317,0.4128,0.0988,6.976
Netherlands,2025,Female,5.3275,0.122,2.0263,0.1511,0.1303,11.335
New Zealand,2025,Both sexes,5.7697,0.1128,2.0522,0.4862,0.0555,10.1791
New Zealand,2025,Male,7.7065,0.0854,2.1799,0.0948,0.0885,12.4326
New Zealand,2025,Female,6.6163,0.109,0.6003,0.296,0.0359,10.2347
Nicaragua,2025,Both sexes,14.9586,0.9076,1.1054,1.7597,0.9275,30.2583
Nicaragua,2025,Male,8.5355,0.7476,3.2105,1.4139,0.4063,33.4503
Nicaragua,2025,Female,8.2256,0.482,1.7278,1.7129,0.4138,30.4311
Niger,2025,Both sexes,14.8025,13.5168,7.4696,3.177,4.8042,77.1327
Niger,2025,Male,23.0743,3.3725,7.2589,4.8852,2.1756,98.5191
Niger,2025,Female,14.3167,3.7304,4.0289,3.9612,3.9651,64.2479
Nigeria,2025,Both sexes,24.4732,11.8279,5.1902,1.1605,4.9345,85.9963
Nigeria,2025,Male,13.7877,5.3676,11.1536,3.3404,1.4669,67.547
Nigeria,2025,Female,23.1146,14.9071,3.7801,4.449,2.2573,105.4434
Norway,2025,Both sexes,5.1444,0.1381,2.9334,0.168,0.0583,12.8088
Norway,2025,Male,2.4831,0.0887,0.534,0.2354,0.0332,4.558
Norway,2025,Female,4.4314,0.0156,2.588,0.1444,0.0791,9.9252
Oman,2025,Both sexes,7.2203,0.1145,1.0476,0.0824,0.1488,13.4578
Oman,2025,Male,4.3442,0.1173,1.6132,0.2057,0.1012,10.9504
Oman,2025,Female,6.4914,0.1363,0.6244,0.2859,0.0259,9.8829
Pakistan,2025,Both sexes,15.963,13.394,6.2543,4.7298,3.3377,77.4014
Pakistan,2025,Male,23.8806,11.6003,3.9309,1.9246,2.2738,84.387
Pakistan,2025,Female,10.8918,7.9288,7.2423,4.825,2.4518,81.3921
Panama,2025,Both sexes,12.8563,0.9477,5.3849,0.6547,0.5464,30.6041
Panama,2025,Male,8.4774,0.4599,2.804,1.7048,0.5069,33.7192
Panama,2025,Female,10.2369,0.9842,1.2999,1.1295,0.7967,29.3226
Papua New Guinea,2025,Both sexes,10.5698,9.5614,5.1552,4.4696,1.9719,55.0103
Papua New Guinea,2025,Male,13.5941,9.3747,4.6521,2.1396,2.3748,71.2967
Papua New Guinea,2025,Female,14.0118,8.3483,8.3968,3.2667,3.4438,62.2773
Paraguay,2025,Both sexes,8.0775,0.2138,4.804,1.7463,0.3313,24.9105
Paraguay,2025,Male,9.0709,0.5487,3.6666,1.4211,0.1374,33.8344
Paraguay,2025,Female,12.2148,0.1558,3.3414,1.707,0.5061,24.3895
Peru,2025,Both sexes,6.4909,0.9865,5.4464,1.6112,0.4704,23.9455
Peru,2025,Male,6.8385,0.9473,3.6618,1.749,0.4079,23.0177
Peru,2025,Female,8.3529,0.987,3.6092,0.5392,0.2977,29.2091
Philippines,2025,Both sexes,9.8194,0.1382,3.3127,1.0122,0.8014,34.8344
Philippines,2025,Male,8.5494,0.9843,1.9038,1.3047,0.1807,20.6274
Philippines,2025,Female,12.3386,0.9953,5.0957,1.2447,0.5363,28.9964
Poland,2025,Both sexes,7.0102,0.141,2.973,0.2284,0.1984,15.074
Poland,2025,Male,2.9356,0.0455,0.7225,0.1723,0.1582,8.9453
Poland,2025,Female,7.1175,0.119,2.0777,0.2813,0.1476,14.3134
Portugal,2025,Both sexes,4.345,0.1278,2.193,0.364,0.1165,11.5363
Portugal,2025,Male,7.3114,0.0453,1.4529,0.3999,0.1087,14.2208
Portugal,2025,Female,7.3353,0.0585,1.4233,0.4499,0.1036,11.9505
Qatar,2025,Both sexes,5.0967,0.0566,1.1917,0.3452,0.0416,10.4389
Qatar,2025,Male,7.2756,0.1191,0.9769,0.3623,0.1285,13.7097
Qatar,2025,Female,3.1072,0.0482,1.5225,0.3647,0.135,8.0662
Republic of Korea,2025,Both sexes,5.1934,0.1176,2.3948,0.328,0.1617,9.464
Republic of Korea,2025,Male,4.0056,0.1334,2.0373,0.4201,0.1183,10.4022
Republic of Korea,2025,Female,3.3106,0.0859,1.4278,0.3639,0.1056,7.2926
Republic of Moldova,2025,Both sexes,13.3611,0.7103,4.4227,0.6692,0.9858,35.7163
Republic of Moldova,2025,Male,13.4168,0.8101,2.6511,1.2106,0.2234,25.6322
Republic of Moldova,2025,Female,10.3848,0.2313,3.7652,1.4028,0.4512,21.6207
The former Yugoslav Republic of Macedonia,2025,Both sexes,9.9854,0.8881,1.5428,1.6459,0.2537,29.6936
The former Yugoslav Republic of Macedonia,2025,Male,5.3671,0.267,4.8252,0.9887,0.8853,27.3117
The former Yugoslav Republic of Macedonia,2025,Female,10.2471,0.12,4.5836,0.4874,0.8104,25.3611
Romania,2025,Both sexes,6.681,0.4109,4.8064,1.9222,0.4343,29.0455
Romania,2025,Male,13.294,0.2717,5.0359,1.4177,0.2735,27.9602
Romania,2025,Female,8.025,0.2186,2.9148,0.6462,0.6796,20.2632
Russian Federation,2025,Both sexes,14.9451,0.1108,3.7046,1.2752,0.9228,30.0725
Russian Federation,2025,Male,10.0601,0.5893,3.3583,0.7571,0.1504,33.7879
Russian Federation,2025,Female,9.0866,0.1473,3.7525,0.8224,0.5802,32.1843
Rwanda,2025,Both sexes,10.283,14.0568,11.0507,1.76,2.0455,62.7583
Rwanda,2025,Male,18.4294,2.3396,6.1911,2.0044,4.6198,84.7964
Rwanda,2025,Female,22.4927,9.1177,7.6831,4.7229,4.6959,93.4322
Saudi Arabia,2025,Both sexes,7.816,0.0276,0.9014,0.3545,0.1175,11.6788
Saudi Arabia,2025,Male,2.1108,0.0187,2.7202,0.441,0.0843,6.7962
Saudi Arabia,2025,Female,7.3463,0.0931,2.5148,0.2423,0.0404,11.9163
Senegal,2025,Both sexes,9.3373,0.5116,3.7547,0.4795,0.9923,34.9098
Senegal,2025,Male,7.4414,0.2787,3.634,1.2133,0.4958,29.5314
Senegal,2025,Female,12.7189,0.565,4.0485,1.5304,0.1225,32.7013
Serbia,2025,Both sexes,10.7064,0.8958,1.0869,0.9888,0.9336,32.4394
Serbia,2025,Male,8.5315,0.5129,5.9077,0.6389,0.1587,22.38
Serbia,2025,Female,13.5942,0.8816,3.3604,1.1742,0.8522,28.7883
Sierra Leone,2025,Both sexes,20.5555,4.7121,3.152,2.9188,4.3651,89.8802
Sierra Leone,2025,Male,23.2292,14.3872,10.9161,3.3202,2.5007,100.8508
Sierra Leone,2025,Female,21.1724,11.3575,7.8433,1.3493,4.6674,76.3988
Singapore,2025,Both sexes,4.7336,0.0609,2.0739,0.3532,0.0579,12.0275
Singapore,2025,Male,7.0216,0.0506,0.9667,0.2329,0.1515,10.4413
Singapore,2025,Female,7.7927,0.1233,2.8509,0.1133,0.0328,15.8621
Slovakia,2025,Both sexes,5.3462,0.0506,2.5701,0.3524,0.1947,11.4762
Slovakia,2025,Male,3.5288,0.078,1.7531,0.1576,0.1262,8.5442
Slovakia,2025,Female,4.6597,0.0725,1.4068,0.0576,0.114,10.5499
Slovenia,2025,Both sexes,4.0115,0.0102,1.2699,0.1754,0.0908,7.1696
Slovenia,2025,Male,2.7911,0.0811,2.2311,0.3336,0.1647,7.418
Slovenia,2025,Female,4.712,0.0827,2.526,0.2425,0.1463,11.7995
Somalia,2025,Both sexes,9.346,0.476,4.801,0.5972,0.4047,30.4767
Somalia,2025,Male,7.2417,0.4232,2.1519,1.285,0.8184,24.83
Somalia,2025,Female,12.8661,0.4281,5.9438,1.3096,0.4595,27.738
South Africa,2025,Both sexes,22.2042,11.2182,9.7435,1.7846,2.6075,73.8771
South Africa,2025,Male,22.6511,8.0565,9.1511,3.3517,4.2906,76.6295
South Africa,2025,Female,12.8375,9.0567,4.1091,3.7608,3.7939,88.9375
South Sudan,2025,Both sexes,5.4284,0.7082,3.0735,0.511,0.4779,25.001
South Sudan,2025,Male,6.9423,0.474,2.9217,1.5553,0.7968,26.615
South Sudan,2025,Female,11.0703,0.1204,5.6551,1.4666,0.1308,33.9365
Spain,2025,Both sexes,6.913,0.038,1.9481,0.26,0.0956,13.2825
Spain,2025,Male,7.3383,0.0712,0.6884,0.476,0.1857,13.0889
Spain,2025,Female,6.1066,0.0755,0.7321,0.4058,0.0336,9.3554
Sri Lanka,2025,Both sexes,5.686,0.5836,1.8006,0.3131,0.4808,14.924
Sri Lanka,2025,Male,6.3722,0.2445,1.3846,0.6487,0.7439,27.8947
Sri Lanka,2025,Female,13.0893,0.5073,3.5328,0.3555,0.1624,27.7781
Sudan,2025,Both sexes,7.5757,0.5895,4.6978,1.3285,0.4529,30.3973
Sudan,2025,Male,6.1832,0.8027,2.8189,1.5513,0.5617,21.3904
Sudan,2025,Female,12.3866,0.9166,5.6051,1.2097,0.5604,27.1196
Sudan (until 2011),2025,Both sexes,7.6568,0.9422,3.2896,0.5169,0.4894,28.1041
Sudan (until 2011),2025,Male,6.2705,0.5523,3.8064,0.8742,0.1645,21.8751
Sudan (until 2011),2025,Female,14.435,0.796,5.1944,0.9237,0.7847,27.6249
Suriname,2025,Both sexes,9.8537,0.281,1.6221,0.8866,0.2238,22.5843
Suriname,2025,Male,14.9827,0.1443,3.2057,1.0686,0.3706,33.5043
Suriname,2025,Female,10.7135,0.235,4.9196,0.8652,0.6322,33.8857
Sweden,2025,Both sexes,6.2938,0.1345,2.5895,0.3237,0.0899,10.7107
Sweden,2025,Male,5.0192,0.1176,2.6939,0.0967,0.0893,12.1639
Sweden,2025,Female,6.6567,0.0704,1.3306,0.2351,0.1285,9.9134
Switzerland,2025,Both sexes,7.9988,0.079,1.0212,0.1233,0.0276,14.0916
Switzerland,2025,Male,5.3529,0.0862,1.0131,0.3629,0.1534,9.3427
Switzerland,2025,Female,3.5546,0.0582,2.9762,0.2184,0.1569,11.7133
Syrian Arab Republic,2025,Both sexes,9.5273,0.814,4.8451,1.4352,0.8693,32.0149
Syrian Arab Republic,2025,Male,14.3922,0.622,2.1873,0.9777,0.7825,25.9293
Syrian Arab Republic,2025,Female,11.5088,0.26,1.2562,1.461,0.326,27.1625
Tajikistan,2025,Both sexes,9.9967,0.7721,3.8133,0.4416,0.267,26.0098
Tajikistan,2025,Male,7.1933,0.3321,3.827,1.1567,0.2828,22.9726
Tajikistan,2025,Female,5.6755,0.2543,5.9219,1.0965,0.8806,24.2473
Thailand,2025,Both sexes,22.4288,8.1613,9.3602,1.771,3.5978,69.1891
Thailand,2025,Male,12.6305,12.6489,3.7535,4.0926,0.9497,51.8685
Thailand,2025,Female,22.9802,5.2589,8.8895,2.95,2.1484,71.8786
Timor-Leste,2025,Both sexes,11.4544,0.9528,1.2063,1.862,0.6482,30.4525
Timor-Leste,2025,Male,13.0731,0.4455,3.3592,1.777,0.4734,26.2751
Timor-Leste,2025,Female,10.3466,0.1182,1.793,1.3909,0.7453,26.9131
Togo,2025,Both sexes,17.9042,3.0063,7.0086,2.4204,2.7305,89.6322
Togo,2025,Male,22.7956,11.8621,3.7559,4.5612,2.623,63.1107
Togo,2025,Female,20.6457,2.9605,9.0365,1.9453,2.4727,75.925
Trinidad and Tobago,2025,Both sexes,5.1686,0.2364,1.4604,0.7076,0.19,22.4377
Trinidad and Tobago,2025,Male,11.9191,0.1261,4.0887,0.5392,0.9506,27.8243
Trinidad and Tobago,2025,Female,14.3309,0.303,4.0721,0.3476,0.9386,33.9002
Tunisia,2025,Both sexes,10.2299,0.1389,2.7125,0.4306,0.4536,24.447
Tunisia,2025,Male,11.6993,0.5229,2.9186,0.5026,0.3204,35.2661
Tunisia,2025,Female,6.0014,0.8267,1.6762,1.3121,0.4085,16.7191
Turkey,2025,Both sexes,7.2598,0.6755,3.285,0.9802,0.6336,18.6359
Turkey,2025,Male,9.9127,0.3731,3.7953,1.4381,0.124,30.7562
Turkey,2025,Female,9.6587,0.1519,1.932,1.2529,0.8796,22.4861
Turkmenistan,2025,Both sexes,13.8281,0.1629,3.0955,1.2911,0.2324,32.4032
Turkmenistan,2025,Male,12.6543,0.7698,5.5167,0.3144,0.295,30.8419
Turkmenistan,2025,Female,13.2719,0.7035,5.4719,0.3972,0.6373,33.9787
Uganda,2025,Both sexes,17.6738,1.4994,7.6217,3.4381,1.3608,88.7626
Uganda,2025,Male,12.6466,9.9649,7.2147,4.4321,2.0407,89.3795
Uganda,2025,Female,12.5332,14.7881,11.2002,1.116,3.9683,64.67
Ukraine,2025,Both sexes,6.1033,0.1247,2.3685,0.7579,0.8374,16.602
Ukraine,2025,Male,12.1067,0.9834,4.5576,1.011,0.729,25.7939
Ukraine,2025,Female,14.9946,0.7391,4.8084,1.8952,0.2023,40.7383
United Arab Emirates,2025,Both sexes,6.2287,0.1291,2.8859,0.1449,0.1107,10.7376
United Arab Emirates,2025,Male,6.0833,0.0446,2.0012,0.1659,0.08,12.5252
United Arab Emirates,2025,Female,4.6491,0.0841,1.6234,0.2719,0.0737,8.1052
United Kingdom of Great Britain and Northern Ireland,2025,Both sexes,6.5897,0.1426,1.9799,1.2893,0.8075,30.4187
United Kingdom of Great Britain and Northern Ireland,2025,Male,6.6925,0.1977,4.7465,0.8188,0.9563,27.6153
United Kingdom of Great Britain and Northern Ireland,2025,Female,12.1432,0.3941,2.4477,1.1903,0.1712,26.6326
United Republic of Tanzania,2025,Both sexes,6.1768,0.2583,4.8736,1.1736,0.1095,26.0989
United Republic of Tanzania,2025,Male,11.7352,0.4813,3.5543,0.664,0.5966,33.3562
United Republic of Tanzania,2025,Female,14.7915,0.1661,2.4196,0.7131,0.3237,34.3401
United States of America,2025,Both sexes,4.2722,0.1245,2.7821,0.141,0.1177,9.7211
United States of America,2025,Male,5.8214,0.0831,1.5852,0.1364,0.1079,12.1815
United States of America,2025,Female,4.4073,0.1214,2.409,0.1103,0.0359,10.6343
Uruguay,2025,Both sexes,14.0815,0.582,5.289,0.3989,0.5739,40.1543
Uruguay,2025,Male,10.3943,0.8746,1.488,0.7088,0.4659,22.5911
Uruguay,2025,Female,13.6584,0.945,5.9636,1.9306,0.1053,38.5395
Uzbekistan,2025,Both sexes,5.4771,0.2328,2.7443,1.7109,0.9034,18.8972
Uzbekistan,2025,Male,6.8683,0.6577,5.5868,1.0883,0.1932,23.2389
Uzbekistan,2025,Female,9.5781,0.4382,3.8883,1.0457,0.1156,34.2073
Venezuela (Bolivarian Republic of),2025,Both sexes,14.94,0.5892,3.3682,1.9228,0.2403,36.4855
Venezuela (Bolivarian Republic of),2025,Male,6.8924,0.8272,2.3042,1.6587,0.3444,20.4352
Venezuela (Bolivarian Republic of),2025,Female,5.3319,0.5653,1.9834,1.5883,0.6771,15.4055
Viet Nam,2025,Both sexes,23.7012,11.9618,4.627,4.2006,3.3878,74.9473
Viet Nam,2025,Male,19.3722,12.6517,8.1644,2.864,3.3649,77.2532
